index,genre_sci_fi,genre_romance,genre_comedy,genre_thriller,genre_horror,genre_action,mood_exciting,mood_funny,mood_mysterious,mood_chill,mood_romantic,mood_inspiring,user_rating,cluster
0,2.542181458347177,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,2.564323999762428,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,2
1,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,2.3084873670979085,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,3
2,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,2.564323999762428,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,1.4928629393795623,2
3,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
4,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,2.4185357281820647,-0.41843533742965683,-0.3899663225445167,2.3084873670979085,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,3
5,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
6,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,2.4185357281820647,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,0
7,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,-7.6252406961081e-16,5
8,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
9,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-7.6252406961081e-16,1
10,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,-7.6252406961081e-16,5
11,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-7.6252406961081e-16,1
12,2.542181458347177,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,2.564323999762428,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,2
13,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-7.6252406961081e-16,1
14,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
15,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,0
16,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-2.2846504879567435,5
17,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,-7.6252406961081e-16,5
18,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,2.564323999762428,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,2
19,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-0.567598930076604,1
20,2.542181458347177,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,2.564323999762428,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,2
21,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-7.6252406961081e-16,1
22,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,2.3084873670979085,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,3
23,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,2.3084873670979085,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,3
24,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,0.2909268488634655,5
25,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,-7.6252406961081e-16,5
26,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
27,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,0
28,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,2.564323999762428,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,2
29,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,1.3211577835915482,1
30,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,0
31,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,0
32,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-7.6252406961081e-16,1
33,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,0.6343371604394928,5
34,2.542181458347177,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,-0.22418861850057667,5
35,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
36,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,2.4185357281820647,-0.41843533742965683,-0.3899663225445167,2.3084873670979085,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,3
37,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,5
38,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,2.4185357281820647,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-1.4261247090166735,4
39,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,1.4928629393795623,5
40,-0.39336295082970174,2.4185357281820647,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,0
41,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-1.9412401763807157,4
42,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,1.8362732509555897,1
43,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,-7.6252406961081e-16,1
44,2.542181458347177,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,2.325995788959303,0.9777474720155209,1
45,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,2.3898555178029395,-0.3899663225445167,-0.43318409026302795,2.3804761428476167,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,4
46,-0.39336295082970174,-0.41347332121145364,-0.4001159924629282,2.44806188504437,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,2.670221208217216,-0.43643578047198484,-0.4299233922720987,0.4626320046514788,0
47,-0.39336295082970174,-0.41347332121145364,2.4992752572684354,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,2.2912878474779204,-0.4299233922720987,-7.6252406961081e-16,5
48,2.542181458347177,-0.41347332121145364,-0.4001159924629282,-0.40848640555582827,-0.4134733212114537,-0.41843533742965683,-0.3899663225445167,-0.43318409026302795,-0.42008402520840293,-0.3745008079939767,-0.43643578047198484,-0.4299233922720987,-7.6252406961081e-16,5
